1968,DAILY,SILVER
12-Jul-74,378.7,158.7
15-Jul-74,405.3,169.9
16-Jul-74,414.6,173.7
17-Jul-74,399,167
18-Jul-74,416.3,174.2
19-Jul-74,437.1,182.8
22-Jul-74,418.4,175
23-Jul-74,438.5,183.5
24-Jul-74,446.3,186.5
25-Jul-74,472.1,197.5
26-Jul-74,469.8,196.5
29-Jul-74,497.8,208
30-Jul-74,503.3,210.6
31-Jul-74,478.9,201.4
01-Aug-74,495,208
02-Aug-74,465.7,195.5
05-Aug-74,449,188.5
06-Aug-74,461.6,193.4
07-Aug-74,458.9,192.7
08-Aug-74,456.3,192.9
09-Aug-74,447.2,188.4
12-Aug-74,433.5,182.9
13-Aug-74,437.2,185
14-Aug-74,460.5,195.4
15-Aug-74,434.6,184.9
16-Aug-74,440.9,188.2
19-Aug-74,438.6,188.5
20-Aug-74,440.5,190
21-Aug-74,431.2,185.3
22-Aug-74,443.7,191.7
23-Aug-74,440.1,190.2
26-Aug-74,***,***
27-Aug-74,437.8,189
28-Aug-74,417.2,180.4
29-Aug-74,427.1,184.1
30-Aug-74,411.6,177.5
02-Sep-74,422.8,183
03-Sep-74,422.7,183
04-Sep-74,400.2,172.8
05-Sep-74,405.9,175.6
06-Sep-74,414,179.1
09-Sep-74,406.8,176
10-Sep-74,410.5,177.2
11-Sep-74,393.9,170
12-Sep-74,411.6,177.7
13-Sep-74,394,170.2
16-Sep-74,395.5,171
17-Sep-74,382.6,165.1
18-Sep-74,382.7,165.3
19-Sep-74,397,171.4
20-Sep-74,386.5,167
23-Sep-74,397.9,172
24-Sep-74,403.5,174.2
25-Sep-74,417.9,180.5
26-Sep-74,405.9,174.9
27-Sep-74,418.4,179.9
30-Sep-74,424.5,182
01-Oct-74,443,189.7
02-Oct-74,442.6,189.6
03-Oct-74,468.1,201.1
04-Oct-74,482.6,207.3
07-Oct-74,484,207.2
08-Oct-74,464.7,199
09-Oct-74,462.9,197.8
10-Oct-74,497.4,214.3
11-Oct-74,474.9,203.4
14-Oct-74,461.9,197.9
15-Oct-74,463.2,199
16-Oct-74,465.3,199.5
17-Oct-74,447.9,191.9
18-Oct-74,462.1,198.1
21-Oct-74,479.2,205.5
22-Oct-74,495.2,212.55
23-Oct-74,484.2,207.6
24-Oct-74,495.6,212.7
25-Oct-74,509.2,218.3
28-Oct-74,514.9,220.8
29-Oct-74,513.8,220.2
30-Oct-74,506.9,217
31-Oct-74,485.9,208.2
01-Nov-74,489.1,209.3
04-Nov-74,470.9,201
05-Nov-74,490.5,208.9
06-Nov-74,494.9,210.9
07-Nov-74,499,212.5
08-Nov-74,489.1,209.4
11-Nov-74,506.1,217.4
12-Nov-74,489.6,210.5
13-Nov-74,491.9,213.3
14-Nov-74,494.4,213.8
15-Nov-74,474.9,204.5
18-Nov-74,469.2,202
19-Nov-74,438.1,188
20-Nov-74,436.4,187.8
21-Nov-74,450.8,194.3
22-Nov-74,421,181.15
25-Nov-74,437.9,188.55
26-Nov-74,439.4,189.1
27-Nov-74,457.4,197
28-Nov-74,444.3,191.2
29-Nov-74,445.5,191.6
02-Dec-74,461.2,198.6
03-Dec-74,433,186.4
04-Dec-74,418.6,180
05-Dec-74,429.3,184.5
06-Dec-74,426.6,183.1
09-Dec-74,424.9,182
10-Dec-74,416.8,179.5
11-Dec-74,418,179.9
12-Dec-74,416.8,180.1
13-Dec-74,421.3,182.4
16-Dec-74,440.1,189.1
17-Dec-74,450.2,193
18-Dec-74,445.7,190.6
19-Dec-74,460.4,197.3
20-Dec-74,448.4,192.6
23-Dec-74,455.5,195.9
24-Dec-74,465.3,199.95
25-Dec-74,***,***
26-Dec-74,***,***
27-Dec-74,477.5,203.9
30-Dec-74,475.2,202.6
31-Dec-74,447.3,190.4








1975,DAILY,SILVER
 ,US¢,GBP

01-Jan-75,***,***
02-Jan-75,443.6,189.8
03-Jan-75,434.9,185.55
06-Jan-75,422.4,179.9
07-Jan-75,427,181.4
08-Jan-75,423.7,180.2
09-Jan-75,421.8,179.6
10-Jan-75,418.6,177.8
13-Jan-75,442,187.8
14-Jan-75,428.5,182.25
15-Jan-75,445.4,189.65
16-Jan-75,429.6,182.5
17-Jan-75,415.3,176.4
20-Jan-75,399.1,169.5
21-Jan-75,406.8,172
22-Jan-75,401.7,168.7
23-Jan-75,398.8,167.1
24-Jan-75,426.8,179.1
27-Jan-75,431.3,180.15
28-Jan-75,418.4,174.6
29-Jan-75,422.5,178.1
30-Jan-75,431.8,181.3
31-Jan-75,415,174.5
03-Feb-75,413.3,172.8
04-Feb-75,410.9,173.5
05-Feb-75,413.1,174.3
06-Feb-75,411.5,173.9
07-Feb-75,424.7,179.1
10-Feb-75,430,180.7
11-Feb-75,421.6,176.9
12-Feb-75,437,183.3
13-Feb-75,442.6,185.4
14-Feb-75,455.4,190.5
17-Feb-75,447.8,187.1
18-Feb-75,437.9,183.1
19-Feb-75,460.7,192.3
20-Feb-75,453.3,189.25
21-Feb-75,467.6,194.7
24-Feb-75,457.9,189.9
25-Feb-75,461.8,190.1
26-Feb-75,449,185.4
27-Feb-75,448.2,184.5
28-Feb-75,442.4,182.3
03-Mar-75,449.6,184.8
04-Mar-75,448.2,184.7
05-Mar-75,434.3,178.9
06-Mar-75,436.2,179.5
07-Mar-75,432.5,178.6
10-Mar-75,430,178.9
11-Mar-75,444.1,183.95
12-Mar-75,444.8,183.5
13-Mar-75,447.6,185.4
14-Mar-75,449.8,186.3
17-Mar-75,442,182.8
18-Mar-75,448.2,185
19-Mar-75,436.8,180.1
20-Mar-75,441.3,182.5
21-Mar-75,432.1,178.6
24-Mar-75,431.2,178.5
25-Mar-75,424,175.5
26-Mar-75,429.3,177.9
27-Mar-75,427.8,177.6
01-Apr-75,427.7,177.9
02-Apr-75,433.4,179.8
03-Apr-75,423.5,176.3
04-Apr-75,414,172.9
07-Apr-75,410.6,172.1
08-Apr-75,414.9,174.4
09-Apr-75,410.5,172.3
10-Apr-75,412.5,174
11-Apr-75,418.2,176.9
14-Apr-75,409.9,173.9
15-Apr-75,408.5,173.2
16-Apr-75,418.1,176.9
17-Apr-75,423.6,179.15
18-Apr-75,432.8,182.05
21-Apr-75,428.7,181.25
22-Apr-75,426.4,181.25
23-Apr-75,425.3,180.4
24-Apr-75,432.1,182.9
25-Apr-75,430.7,183
28-Apr-75,432.4,184.5
29-Apr-75,438,186.5
30-Apr-75,442.6,188
01-May-75,430,182.95
02-May-75,436.9,186.8
05-May-75,430.4,184
06-May-75,436.4,186.5
07-May-75,444,189.8
08-May-75,451.4,192.8
09-May-75,450.5,193.45
12-May-75,457,198.6
13-May-75,454.7,197
14-May-75,463.9,201
15-May-75,453.5,196.7
16-May-75,445.3,193.2
19-May-75,462.2,200.8
20-May-75,460.1,199.5
21-May-75,455.9,197.35
22-May-75,474.2,204.35
23-May-75,472,203
26-May-75,***,***
27-May-75,471.1,202.5
28-May-75,460.8,197.9
29-May-75,457,196.9
30-May-75,453,196
02-Jun-75,443,191.3
03-Jun-75,446.3,192.1
04-Jun-75,446.5,192.4
05-Jun-75,442.7,191
06-Jun-75,441.4,189.8
09-Jun-75,445.7,192.35
10-Jun-75,457.7,197.8
11-Jun-75,453.8,197.2
12-Jun-75,455.4,199.95
13-Jun-75,448.1,196.65
16-Jun-75,448.6,196.85
17-Jun-75,446.6,196.85
18-Jun-75,448.9,197.55
19-Jun-75,446,196.1
20-Jun-75,445.3,196.05
23-Jun-75,448.1,197.25
24-Jun-75,446.2,197.6
25-Jun-75,452.6,201.05
26-Jun-75,453.2,202
27-Jun-75,451.7,202.15
30-Jun-75,457.1,208.2
01-Jul-75,458.3,209.6
02-Jul-75,453.8,206.4
03-Jul-75,451,205.2
04-Jul-75,455.6,207.75
07-Jul-75,452.2,207.2
08-Jul-75,451.5,205.7
09-Jul-75,463.9,210.25
10-Jul-75,464.4,211.4
11-Jul-75,457.2,207.3
14-Jul-75,469.1,214.4
15-Jul-75,462.6,211
16-Jul-75,464.1,213.4
17-Jul-75,462.8,212.1
18-Jul-75,459.7,211.3
21-Jul-75,462.7,213
22-Jul-75,474.3,217
23-Jul-75,465.7,214
24-Jul-75,469.6,215.5
25-Jul-75,481.5,220.9
28-Jul-75,485.9,223.15
29-Jul-75,513.4,236.1
30-Jul-75,513.9,236.5
31-Jul-75,500.3,233
01-Aug-75,500,232.9
04-Aug-75,514.4,240.6
05-Aug-75,512,239.3
06-Aug-75,505,236.55
07-Aug-75,516.2,244.05
08-Aug-75,521.1,248.1
11-Aug-75,497.5,237.4
12-Aug-75,496.6,235.7
13-Aug-75,506,240.5
14-Aug-75,494.1,234.35
15-Aug-75,481,228
18-Aug-75,489.8,232.4
19-Aug-75,476.8,226
20-Aug-75,484.9,228.25
21-Aug-75,484.9,229.8
22-Aug-75,484.9,229.8
25-Aug-75,***,***
26-Aug-75,484.4,230.5
27-Aug-75,466.6,221.5
28-Aug-75,474.2,224.9
29-Aug-75,463.4,219.5
01-Sep-75,453.3,214.9
02-Sep-75,441.7,210
03-Sep-75,449.6,212.7
04-Sep-75,455.4,215.6
05-Sep-75,447.7,212
08-Sep-75,450.7,213.6
09-Sep-75,439.4,208.05
10-Sep-75,457,216.5
11-Sep-75,453,214.6
12-Sep-75,450.9,213.9
15-Sep-75,458.2,217.9
16-Sep-75,455.9,216.9
17-Sep-75,448.7,215.3
18-Sep-75,455.9,219
19-Sep-75,447.9,215.25
22-Sep-75,445.3,214.1
23-Sep-75,440.2,214.6
24-Sep-75,446.1,218.2
25-Sep-75,448.3,219.2
26-Sep-75,447.1,218.6
29-Sep-75,447.5,220
30-Sep-75,444.1,217.6
01-Oct-75,450.4,221.6
02-Oct-75,454.5,223.3
03-Oct-75,446.2,219
06-Oct-75,446.4,218.5
07-Oct-75,443.5,217.3
08-Oct-75,442.2,216.55
09-Oct-75,429.6,209.9
10-Oct-75,433.4,211
13-Oct-75,430.6,209.1
14-Oct-75,427.2,208.1
15-Oct-75,431.7,210.4
16-Oct-75,429.4,209.3
17-Oct-75,435.3,211.7
20-Oct-75,435,211.1
21-Oct-75,440.2,213.9
22-Oct-75,432.2,209.05
23-Oct-75,433.5,208.7
24-Oct-75,426.7,206.15
27-Oct-75,420.7,203.05
28-Oct-75,418.4,202.5
29-Oct-75,420.4,203.45
30-Oct-75,423.9,204.5
31-Oct-75,418.6,201.7
03-Nov-75,420.1,202.5
04-Nov-75,425.6,205.7
05-Nov-75,430.5,208.2
06-Nov-75,443.8,214.9
07-Nov-75,438.7,211.9
10-Nov-75,442.4,214
11-Nov-75,445.4,215.8
12-Nov-75,439.3,212.8
13-Nov-75,438.1,212.2
14-Nov-75,436.3,213.4
17-Nov-75,433.3,212.3
18-Nov-75,430.6,211.4
19-Nov-75,432.9,212.4
20-Nov-75,431.8,211.2
21-Nov-75,427.6,209.1
24-Nov-75,425.3,208.45
25-Nov-75,431.2,211.5
26-Nov-75,424.3,208.55
27-Nov-75,421.9,207.7
28-Nov-75,422.6,209.8
01-Dec-75,412.3,204.5
02-Dec-75,412,204.1
03-Dec-75,414.6,205
04-Dec-75,410,202.25
05-Dec-75,403.2,198.9
08-Dec-75,403,199.15
09-Dec-75,392.8,194.05
10-Dec-75,401,198.25
11-Dec-75,400.2,197.8
12-Dec-75,401.7,199
15-Dec-75,396,196.4
16-Dec-75,399.5,198.1
17-Dec-75,403,199.3
18-Dec-75,406,200.5
19-Dec-75,405,200.4
22-Dec-75,420,207.8
23-Dec-75,424.3,209.9
24-Dec-75,422.6,208.7
25-Dec-75,***,***
26-Dec-75,***,***
29-Dec-75,424.6,209.9
30-Dec-75,417.4,206.45
31-Dec-75,417.9,206.5














1976,DAILY,SILVER
 ,US¢,GBP

01-Jan-76,***,***
02-Jan-76,416.4,205.8
05-Jan-76,420,207.05
06-Jan-76,424.7,208.9
07-Jan-76,427.1,210
08-Jan-76,427.25,209.9
09-Jan-76,423,208.3
12-Jan-76,422.8,207.85
13-Jan-76,423.8,209.15
14-Jan-76,409.8,202.4
15-Jan-76,413.7,204.1
16-Jan-76,398.2,196.4
19-Jan-76,402.9,198.2
20-Jan-76,385.5,189.75
21-Jan-76,383,189.05
22-Jan-76,389.5,193.2
23-Jan-76,398,196.7
26-Jan-76,389.8,192.35
27-Jan-76,389.5,192.35
28-Jan-76,393.9,194.15
29-Jan-76,400,197.2
30-Jan-76,401,197.7
02-Feb-76,399.4,197
03-Feb-76,403.3,198.8
04-Feb-76,395,194.5
05-Feb-76,394.3,194.05
06-Feb-76,398.9,196.65
09-Feb-76,399.7,196.9
10-Feb-76,395.4,194.95
11-Feb-76,407.8,201.1
12-Feb-76,408.8,201.6
13-Feb-76,409.6,202.2
16-Feb-76,410.7,202.8
17-Feb-76,405.9,200.6
18-Feb-76,412.2,203.45
19-Feb-76,411.9,203.35
20-Feb-76,422.9,208.9
23-Feb-76,417.2,206
24-Feb-76,424,209.3
25-Feb-76,425.8,210.2
26-Feb-76,416.4,205.2
27-Feb-76,416.2,205.3
01-Mar-76,419.3,206.8
02-Mar-76,414.5,204.75
03-Mar-76,416.2,205.6
04-Mar-76,415.8,205.3
05-Mar-76,422.9,211
08-Mar-76,426.3,218.8
09-Mar-76,422.8,217
10-Mar-76,429.9,222.7
11-Mar-76,428.1,223.7
12-Mar-76,425.8,220.1
15-Mar-76,428.2,222.8
16-Mar-76,421.75,220.3
17-Mar-76,419.8,219.7
18-Mar-76,425.7,221.35
19-Mar-76,422.4,219.7
22-Mar-76,422.7,220.1
23-Mar-76,420.1,217.9
24-Mar-76,420.3,218
25-Mar-76,416.9,216.8
26-Mar-76,413,214.9
29-Mar-76,406.6,212.2
30-Mar-76,402.9,210.5
31-Mar-76,410.6,214.3
01-Apr-76,412.1,217.85
02-Apr-76,415.4,221.9
05-Apr-76,408.6,218.5
06-Apr-76,413.7,222.5
07-Apr-76,417,223.2
08-Apr-76,426.6,229.3
09-Apr-76,428,232.6
12-Apr-76,426.8,232
13-Apr-76,444.5,240.45
14-Apr-76,438.5,236.5
15-Apr-76,440,237.2
16-Apr-76,***,***
19-Apr-76,***,***
20-Apr-76,455,246.55
21-Apr-76,446,241.5
22-Apr-76,444.4,245.2
23-Apr-76,441.4,241
26-Apr-76,439.8,242.8
27-Apr-76,456.5,250.5
28-Apr-76,450.9,246.25
29-Apr-76,443.2,240.35
30-Apr-76,443,240.2
03-May-76,441.4,240.1
04-May-76,438.4,240.7
05-May-76,435.9,237.7
06-May-76,437.9,239.6
07-May-76,447,245
10-May-76,456.3,249
11-May-76,447.4,244
12-May-76,453.1,246.3
13-May-76,454.8,248.9
14-May-76,447.1,244.6
17-May-76,450.8,250.4
18-May-76,441.9,244.7
19-May-76,443.8,245.8
20-May-76,437.8,242.6
21-May-76,445.6,250
24-May-76,438.2,245.8
25-May-76,450.4,251.5
26-May-76,450.8,252.7
27-May-76,466.9,263.1
28-May-76,462,262.35
01-Jun-76,467.7,266.4
02-Jun-76,464.9,270.6
03-Jun-76,463.7,269.6
04-Jun-76,465.7,270.9
07-Jun-76,463,268.7
08-Jun-76,480.7,271.3
09-Jun-76,476.4,269.4
10-Jun-76,485.2,273.9
11-Jun-76,492.4,278.05
14-Jun-76,494.1,278.4
15-Jun-76,491.4,276.6
16-Jun-76,480.6,269.45
17-Jun-76,483.3,272.2
18-Jun-76,484.7,273
21-Jun-76,478.5,269.6
22-Jun-76,485.6,273.7
23-Jun-76,488.6,275.45
24-Jun-76,477.7,270.4
25-Jun-76,477.3,269.4
28-Jun-76,470.7,265.35
29-Jun-76,470,264.25
30-Jun-76,483.3,271.3
01-Jul-76,481.8,269.9
02-Jul-76,496.2,275.9
05-Jul-76,498.6,277.45
06-Jul-76,504.3,279.7
07-Jul-76,508.4,281.6
08-Jul-76,500.2,278.1
09-Jul-76,502.5,282.15
12-Jul-76,497.4,278.9
13-Jul-76,481.5,268.55
14-Jul-76,487.9,273.5
15-Jul-76,495.6,278.2
16-Jul-76,482.1,271.7
19-Jul-76,471.5,266
20-Jul-76,443.8,249.6
21-Jul-76,454.1,254.85
22-Jul-76,450.9,252.3
23-Jul-76,449.9,252.5
26-Jul-76,453.6,255
27-Jul-76,453.5,254.88
28-Jul-76,460.2,258.05
29-Jul-76,456,255.3
30-Jul-76,454.3,254.7
02-Aug-76,447.1,250.1
03-Aug-76,425,238
04-Aug-76,438.7,244.8
05-Aug-76,434.2,242.3
06-Aug-76,423,236.7
09-Aug-76,416.2,232.6
10-Aug-76,420,234.55
11-Aug-76,429,239.8
12-Aug-76,427.4,239.1
13-Aug-76,431.9,242.25
16-Aug-76,432.9,243.4
17-Aug-76,430.1,241.3
18-Aug-76,419.4,235.05
19-Aug-76,427.2,239.65
20-Aug-76,435,244.1
23-Aug-76,426.8,239.25
24-Aug-76,422.8,238.05
25-Aug-76,410.5,231.9
26-Aug-76,419.4,236.7
27-Aug-76,421,237.6
30-Aug-76,***,***
31-Aug-76,410.5,231.3
01-Sep-76,408.8,230.4
02-Sep-76,429.1,241.9
03-Sep-76,428.5,241.7
06-Sep-76,435.1,245.5
07-Sep-76,436,246.2
08-Sep-76,444.5,251.1
09-Sep-76,427.4,245.4
10-Sep-76,429,246.3
13-Sep-76,418.3,239.85
14-Sep-76,415.1,239
15-Sep-76,417.4,240.9
16-Sep-76,428.4,246.2
17-Sep-76,425.6,245.15
20-Sep-76,423.3,246.55
21-Sep-76,433.9,252.3
22-Sep-76,433.7,253.2
23-Sep-76,437.8,255.8
24-Sep-76,437.7,256.1
27-Sep-76,442.9,263.1
28-Sep-76,437,264.8
29-Sep-76,437,261.7
30-Sep-76,439,259.8
01-Oct-76,436,260.05
04-Oct-76,430.9,257.5
05-Oct-76,434.3,259.9
06-Oct-76,430.7,262.7
07-Oct-76,429.5,257.95
08-Oct-76,424.4,254.8
11-Oct-76,413.1,249.2
12-Oct-76,417.7,252.35
13-Oct-76,421.2,255
14-Oct-76,420.8,256.9
15-Oct-76,416.2,252
18-Oct-76,420.2,254.1
19-Oct-76,419.5,254.2
20-Oct-76,418.1,254.1
21-Oct-76,420,254.75
22-Oct-76,420.5,255.05
25-Oct-76,414.7,260.3
26-Oct-76,415.5,259.9
27-Oct-76,415.1,260.1
28-Oct-76,428,273.95
29-Oct-76,427.1,265.85
01-Nov-76,429.9,270.6
02-Nov-76,429.5,270.1
03-Nov-76,435.5,273.75
04-Nov-76,429.4,264.65
05-Nov-76,436.2,267.05
08-Nov-76,438.7,269.9
09-Nov-76,432.5,265.3
10-Nov-76,444.4,271.6
11-Nov-76,446.2,274.4
12-Nov-76,444.7,273.8
15-Nov-76,457,278.25
16-Nov-76,436.6,265.8
17-Nov-76,434.2,262.95
18-Nov-76,430.9,259.25
19-Nov-76,433.6,257.7
22-Nov-76,437.9,262.6
23-Nov-76,439,266.95
24-Nov-76,434.8,263
25-Nov-76,434,263.6
26-Nov-76,431.8,261.15
29-Nov-76,425.2,258.05
30-Nov-76,428,259.7
01-Dec-76,424.2,254.55
02-Dec-76,433.1,260
03-Dec-76,430.6,259.15
06-Dec-76,437.1,263.95
07-Dec-76,436.4,263.5
08-Dec-76,434.4,259.9
09-Dec-76,438.9,262.4
10-Dec-76,436.5,261.3
13-Dec-76,434.1,258.15
14-Dec-76,433.2,257.05
15-Dec-76,437.7,260.2
16-Dec-76,434.2,261.2
17-Dec-76,433.4,259.4
20-Dec-76,431.5,257.6
21-Dec-76,432.5,257
22-Dec-76,435,258.6
23-Dec-76,431.3,255.8
24-Dec-76,432.1,255.5
27-Dec-76,***,***
28-Dec-76,***,***
29-Dec-76,435.2,255.8
30-Dec-76,436.8,256.65
31-Dec-76,435.5,255.7










1977,DAILY,SILVER
 ,US¢,GBP

04-Jan-77,442.6,259.35
05-Jan-77,439.1,256.5
06-Jan-77,438.6,257.15
07-Jan-77,439.8,258
10-Jan-77,438.2,256.35
11-Jan-77,431.3,250.35
12-Jan-77,433.1,253.95
13-Jan-77,434.3,254.25
14-Jan-77,433.2,253.1
17-Jan-77,434.9,253.9
18-Jan-77,438.1,255.3
19-Jan-77,436.1,253.8
20-Jan-77,441.5,257.2
21-Jan-77,439.9,256.45
24-Jan-77,443.4,258.2
25-Jan-77,448,260.6
26-Jan-77,448,260.55
27-Jan-77,453.4,264
28-Jan-77,446.4,260.15
31-Jan-77,444.6,259.3
01-Feb-77,446.9,260.45
02-Feb-77,444.6,259.1
03-Feb-77,450,262.4
04-Feb-77,447.6,261.05
07-Feb-77,453.2,264
08-Feb-77,450.5,262.8
09-Feb-77,454.4,264.75
10-Feb-77,450.9,262.8
11-Feb-77,447.3,261.25
14-Feb-77,449.7,263.6
15-Feb-77,449.5,264.6
16-Feb-77,450,263.7
17-Feb-77,452.1,265.25
18-Feb-77,453.4,266.1
21-Feb-77,455,267.05
22-Feb-77,456.1,267.3
23-Feb-77,454.6,269.05
24-Feb-77,465.3,272.5
25-Feb-77,459.5,269.1
28-Feb-77,473.3,276.4
01-Mar-77,471.8,275.8
02-Mar-77,480,280.2
03-Mar-77,479.9,279.9
04-Mar-77,477.1,278.35
07-Mar-77,488.5,284.85
08-Mar-77,487,283.6
09-Mar-77,480.8,279.8
10-Mar-77,483.4,281.45
11-Mar-77,480.8,280.1
14-Mar-77,482.1,280.6
15-Mar-77,481.8,280.3
16-Mar-77,488.9,284.4
17-Mar-77,488.5,284.2
18-Mar-77,491.9,286.5
21-Mar-77,494.5,288.1
22-Mar-77,495.6,288.7
23-Mar-77,497.3,289.7
24-Mar-77,495.2,288.2
25-Mar-77,497.5,289.6
28-Mar-77,487.3,283.55
29-Mar-77,476.3,277
30-Mar-77,483,280.7
31-Mar-77,482.9,280.7
01-Apr-77,483.6,281.25
04-Apr-77,488.8,284.2
05-Apr-77,481.9,280.25
06-Apr-77,470.3,273.5
07-Apr-77,475,276.3
08-Apr-77,***,***
11-Apr-77,***,***
12-Apr-77,477.3,277.6
13-Apr-77,480.1,279.2
14-Apr-77,480,279.2
15-Apr-77,478.5,278.6
18-Apr-77,482.8,280.9
19-Apr-77,485.1,282.25
20-Apr-77,480.1,279.25
21-Apr-77,479.8,279.1
22-Apr-77,485.6,282.45
25-Apr-77,482.2,280.7
26-Apr-77,472.9,275.15
27-Apr-77,477.7,277.85
28-Apr-77,472.6,274.8
29-Apr-77,471.3,274.1
02-May-77,477.4,277.7
03-May-77,478.3,278.1
04-May-77,477.9,277.95
05-May-77,471.9,274.6
06-May-77,474,275.85
09-May-77,474.4,276
10-May-77,473.9,275.7
11-May-77,476.7,277.25
12-May-77,473.6,275.5
13-May-77,479,278.6
16-May-77,476.8,277.3
17-May-77,476.8,277.45
18-May-77,472.7,275
19-May-77,469.3,273.2
20-May-77,472.5,275
23-May-77,464.9,270.65
24-May-77,461,268.45
25-May-77,462,268.85
26-May-77,453.6,264.05
27-May-77,460.6,268.2
30-May-77,456.9,266.1
31-May-77,456.1,265.4
01-Jun-77,458.5,266.7
02-Jun-77,457.7,266.4
03-Jun-77,454.9,264.85
06-Jun-77,***,***
07-Jun-77,***,***
08-Jun-77,454,264.15
09-Jun-77,443.3,258
10-Jun-77,438.6,255.2
13-Jun-77,441.8,257
14-Jun-77,433.3,252
15-Jun-77,436.9,254.1
16-Jun-77,443.6,258.05
17-Jun-77,439.5,255.6
20-Jun-77,446.7,259.8
21-Jun-77,450,261.75
22-Jun-77,442.1,257.1
23-Jun-77,445,258.75
24-Jun-77,446.1,259.4
27-Jun-77,450,261.6
28-Jun-77,451,262.2
29-Jun-77,451,262.1
30-Jun-77,450.7,262
01-Jul-77,452.3,263
04-Jul-77,443,257.5
05-Jul-77,445.4,258.9
06-Jul-77,443.6,257.8
07-Jul-77,446.1,259.4
08-Jul-77,444.9,258.7
11-Jul-77,446.7,259.75
12-Jul-77,448.4,260.7
13-Jul-77,450,261.6
14-Jul-77,452.9,263.35
15-Jul-77,456.2,265.3
18-Jul-77,454.5,264.25
19-Jul-77,458,266.3
20-Jul-77,458.5,266.5
21-Jul-77,457,265.7
22-Jul-77,456.8,265.65
25-Jul-77,462.4,268.85
26-Jul-77,462.6,268.95
27-Jul-77,460,267.3
28-Jul-77,458.2,263.2
29-Jul-77,452,260.2
01-Aug-77,451.4,259.9
02-Aug-77,452.7,260.3
03-Aug-77,455.4,261.8
04-Aug-77,458.2,263.5
05-Aug-77,455,261.6
08-Aug-77,456.5,262.45
09-Aug-77,457.1,262.95
10-Aug-77,455.5,262
11-Aug-77,455.6,262
12-Aug-77,451.3,259.55
15-Aug-77,442.3,254.4
16-Aug-77,436.8,250.9
17-Aug-77,441.1,253.35
18-Aug-77,437.9,251.6
19-Aug-77,442.9,254.5
22-Aug-77,440.4,253
23-Aug-77,436.4,250.8
24-Aug-77,440.7,253.1
25-Aug-77,439.9,252.55
26-Aug-77,439.7,252.35
29-Aug-77,***,***
30-Aug-77,441.9,253.7
31-Aug-77,444.8,255.25
01-Sep-77,447,256.55
02-Sep-77,446.7,256.35
05-Sep-77,451.8,259.3
06-Sep-77,451.2,259.1
07-Sep-77,447.8,257
08-Sep-77,451,258.7
09-Sep-77,444.7,255.2
12-Sep-77,449.5,257.9
13-Sep-77,446,255.8
14-Sep-77,444.8,255
15-Sep-77,447.4,256.6
16-Sep-77,449.1,257.65
19-Sep-77,456.3,261.9
20-Sep-77,454.6,261
21-Sep-77,460.6,264.35
22-Sep-77,462.1,265.05
23-Sep-77,458.6,263
26-Sep-77,459.5,263.5
27-Sep-77,461,264.3
28-Sep-77,462,264.9
29-Sep-77,461.8,264.6
30-Sep-77,464.5,265.75
03-Oct-77,465.6,265.2
04-Oct-77,464.2,264.3
05-Oct-77,466.6,265.55
06-Oct-77,463.5,263.35
07-Oct-77,463.9,263.55
